ID,Target_Al,Target_B,Target_Ca,Target_Cu,Target_Fe,Target_K,Target_Mg,Target_Mn,Target_N,Target_Na,Target_P,Target_S,Target_Zn
4K9A56,717.983536244758,0.0,1059.1271845202339,1.9786334598533681,102.55967518671736,213.5067763819009,252.21242421895374,145.27208525554414,0.7772362248612895,0.0,0.0,0.0,0.0
4KNJ1C,735.315578488517,0.0,1836.3938667755797,2.58627001310773,111.2508163555511,302.5224738674052,422.0289297296489,126.86189015990243,0.7594297032999637,0.0,0.0,0.0,0.0
4L1377,796.1657754030241,0.0,1130.9399591405888,3.00626812087608,103.52450128548591,301.36833581895417,346.8129836762551,188.52157079451402,0.9345200046991321,0.0,0.0,0.0,0.0
4LD5CB,656.2156494940253,0.0,1701.1267175379535,2.1169273037625387,91.57892233510196,334.3844637373161,360.64092539441714,134.71001836166528,0.7311384745882634,0.0,0.0,0.0,0.0
4LD9C4,883.4590468363164,0.0,943.0527333128499,2.510210002504808,116.80749873697502,98.67098485388932,234.02693996365372,179.7826142397835,0.9179156553333943,0.0,0.0,0.0,0.0
4LFTDX,805.6327662402408,0.0,545.1816518192545,1.3535733403215755,110.79846425735427,152.86498723273112,145.71412317927408,79.6581336837655,0.7559172408488614,0.0,0.0,0.0,0.0
4LM4RD,991.3293326907823,0.0,1019.3601874126231,2.4857994582310843,106.4470788639984,266.3893094861616,296.7824347471221,140.48459270942703,0.8377491177609265,0.0,0.0,0.0,0.0
4LQUMJ,703.4596804378816,0.0,2435.34677929952,2.6313165975781745,81.98620762871104,724.596390254205,589.8664038930362,164.75917865129668,0.7113756626755702,0.0,0.0,0.0,0.0
4M08J3,903.4056668437788,0.0,1086.0496134017792,2.991490848267262,98.94693743772342,363.8195915981086,315.0365652096965,199.56513205206903,0.8740251930200413,0.0,0.0,0.0,0.0
4MARY4,680.2423349084952,0.0,827.2929574026554,1.4285337820788044,85.87551212587188,81.12638679123991,161.22893531849724,159.7113347213044,0.7875820248143487,0.0,0.0,0.0,0.0
4MDBR0,720.8660970370607,0.0,1610.9823946120157,2.7149452098614373,137.04057893439352,196.0418473947035,272.65452981424966,186.25857991964028,1.2572718708248607,0.0,0.0,0.0,0.0
4MHVOR,601.6900901548914,0.0,854.2790578844717,1.4304208053233918,109.24791942036033,147.37668774552995,199.24858745762154,119.16656291057775,0.7411770791831509,0.0,0.0,0.0,0.0
4MI0VG,704.0543427890063,0.2703090089140403,2573.234069151289,2.6524790247679046,108.62113257225816,428.36651024670675,473.6548809655714,133.66463096321394,0.8990012098903616,44.750478393985844,11.791165905407674,10.532611700384486,1.6124359509524222
4MKLA3,700.1801185400599,0.0,1353.6410664844968,1.7590004858793256,121.51808895464944,242.63169394401166,361.9092582359948,116.84829200364445,0.7257081007636842,0.0,0.0,0.0,0.0
4MN0CN,797.7591426125296,0.0,1444.2422335985257,2.926883607552996,109.5804462733921,296.41268279291273,399.17921171739516,134.80017757850834,0.7877700034095227,0.0,0.0,0.0,0.0
4MRWKB,854.5569600153752,0.0,794.7619614562128,1.6783827411813972,112.07993433817104,265.5889800120947,272.1506473974737,86.50059671008364,0.7813770975307758,0.0,0.0,0.0,0.0
4MTIIS,615.2541007949975,0.0,1022.9823454077863,1.4956312607069917,106.75368510465839,100.4122374092769,184.00465798494417,130.90539762168743,0.738166061901324,0.0,0.0,0.0,0.0
4MVAED,759.2068365696448,0.0,1788.9404335988638,2.6857841291581424,112.55740265280683,331.67083962529733,430.0685515386144,123.18577368908778,0.7611893924446633,0.0,0.0,0.0,0.0
4MWRRL,760.7762665544873,0.0,1041.319123232886,2.1828350755215755,134.35766090836182,218.6917375890936,377.2443786197838,116.57868101802318,0.7472539266917431,0.0,0.0,0.0,0.0
4N4C7O,948.670706016264,0.0,1154.2354488908957,2.0048510247975186,95.02615844714184,303.1840956640203,299.0174967077726,120.45304683092844,0.9023727296060725,0.0,0.0,0.0,0.0
4NOR6S,1025.9444053153868,0.0,881.8793863837457,3.019633966322196,117.26471482054059,221.58253273201504,263.5922710891404,145.15920249308195,0.8570348869143647,0.0,0.0,0.0,0.0
4NP6VE,671.8439861527368,0.0,1354.2866141546513,2.087433212485484,91.94815375399041,328.1780964343456,332.4358080014529,134.25755402311714,0.7307500766379816,0.0,0.0,0.0,0.0
4NRED8,950.4749697749234,0.0,782.4767540565383,2.2569484856668534,88.0154954484685,257.6381341949651,201.18391582913256,137.15287601413226,0.8367857578335505,0.0,0.0,0.0,0.0
4O0L1K,592.0240495631331,0.0,780.7502773577821,1.6233501255786131,120.63680872392754,178.97855647465462,220.34461234568514,120.03221101708994,0.6761497931087805,0.0,0.0,0.0,0.0
4OA76Q,1095.2027953721813,0.0,463.3033553613899,4.0286717577104625,107.3522004934311,114.35613805667627,123.73429547070803,66.69504408284219,0.7843085526231012,0.0,0.0,0.0,0.0
4OD6NB,549.2149660465302,0.0,1666.773068441619,0.9671976325131727,132.60945141098225,115.65872126265259,205.86202096506406,69.00659127245746,0.7688198578879873,0.0,0.0,0.0,0.0
4OV3NP,680.0109393477486,0.0,769.910706851328,1.7934244220889703,121.18444004004178,170.9698509388759,186.38646488661425,127.77524458167707,0.7795690787519343,0.0,0.0,0.0,0.0
4OXF2Z,751.2708707396566,0.0,829.1550212030984,1.5913112825778737,129.7798501479857,166.38482597186447,203.28544982481662,101.73827805340734,0.7108775168046528,0.0,0.0,0.0,0.0
4OXRLY,769.9423218727374,0.0,696.5836269121793,1.6072698537072394,132.3852907097812,113.54379722925218,176.31709640973247,91.67473054359245,0.7262950044446201,0.0,0.0,0.0,0.0
4P29N1,802.4082614579095,0.0,874.6681181563558,1.8984576982191526,81.00527375983678,121.52657768058472,186.53831959570817,148.23134708508152,0.8600942621995807,0.0,0.0,0.0,0.0
4P2KZD,712.8937693808155,0.0,512.8334476939472,1.4140168576503878,90.70600737814284,174.86409920847237,140.10553537566852,120.20062160695105,0.7345557747118264,0.0,0.0,0.0,0.0
4P8728,613.3873451169487,0.0,865.1917381831447,1.085466598574625,102.96021008293005,119.69775785267457,161.47780319353922,97.77049104859101,0.786376618915332,0.0,0.0,0.0,0.0
4PA6EU,794.4171153789802,0.2704520867153296,2568.754134297893,3.2705677036094456,114.8953101872674,490.16983201661054,539.4251288644612,144.1448769908746,0.9922862835697491,44.5499564604734,11.194293865779358,11.185361694675722,1.6281402902896882
4PHIP4,719.052086277453,0.0,1178.8414923230828,1.4013243485448963,118.77532547003476,154.9243472804993,173.9966234458043,107.59809778018618,0.7666389257366252,0.0,0.0,0.0,0.0
4PVNI2,701.699586074645,0.0,1116.6947669967647,2.520903341761777,102.25451525054855,120.48772068251417,259.5903993950771,202.72180393256676,0.9582275751780285,0.0,0.0,0.0,0.0
4Q184T,720.566240129391,0.0,831.8390719917702,1.2465381916165417,107.61527983960956,155.4296457088019,212.35465471066587,54.35448719465383,0.717175273707141,0.0,0.0,0.0,0.0
4Q5OFK,745.1305887659511,0.0,534.9653614913786,1.4920192445287448,88.41825151068794,177.79848147031717,144.42984678902448,122.92636271152472,0.7287145772526412,0.0,0.0,0.0,0.0
4Q7O9G,658.7413130885092,0.0,1316.6726228236053,1.838997544359029,104.13411628055901,254.09263825350334,350.4971953702136,115.06185775954134,0.6891057764997257,0.0,0.0,0.0,0.0
4Q9TYL,972.6877663297078,0.0,635.8861153641051,2.352567362569886,107.57030100484523,79.9637459889749,145.3729899419232,86.64475342725358,0.8192892995297613,0.0,0.0,0.0,0.0
4QIPHP,782.9869348693092,0.2716168784164359,2548.936962787633,3.1885555923626607,117.49705688301142,486.8093339953501,509.86988803201547,137.67043766622564,1.0361463282353218,43.89331620835662,11.32249503897939,11.149470517990375,1.6371141896463977
4RBUGX,660.3773962002712,0.0,1504.0169877007509,2.108334928744802,99.90033255845773,245.89945149074333,363.0307135540966,107.25073217074241,0.6740127446144476,0.0,0.0,0.0,0.0
4RFDHV,931.5585083080574,0.0,3230.6906619778365,3.5122097105362653,125.84431857067402,519.9515892371925,656.0175728753564,163.39337733153033,0.9063943761015372,0.0,0.0,0.0,0.0
4ROAZB,685.209525227846,0.0,1195.5437210482535,1.9835332196806628,118.84472170394793,196.06344694880588,276.4637463113911,131.91624287887169,0.8076518898946532,0.0,0.0,0.0,0.0
4RQC81,550.1909497254476,0.0,1647.5459932058868,0.8789803846496065,126.7068465752468,112.18225569766865,201.91911408031513,62.26456565748362,0.7516507793647764,0.0,0.0,0.0,0.0
4S8JLP,757.8849111056196,0.0,640.3180127547699,1.722996289060284,96.92930908877292,112.5541188420759,157.94551308158523,94.45541842168643,0.7144928863626169,0.0,0.0,0.0,0.0
4SERFM,819.8992587740057,0.0,922.3489221375845,1.619994743318756,110.90021334901621,251.238907888558,285.34252451784704,80.94154970182139,0.774503732090245,0.0,0.0,0.0,0.0
4SFKC3,684.5949197398,0.0,722.6709448444954,1.7970343923032686,158.90464468969597,55.376404560912746,135.65005685511994,132.67636800281525,0.8604863140134047,0.0,0.0,0.0,0.0
4ST06B,658.5585964428446,0.0,1684.0646758171633,2.0977619796803486,92.07516121014389,336.5007455363816,353.953210275187,130.13983327819514,0.7177777236944003,0.0,0.0,0.0,0.0
4SUJPE,587.7137595789708,0.0,969.7629581186189,1.3450781786824153,112.38920789238566,165.08942870434674,224.565845087816,88.56606297735549,0.6989723142920395,0.0,0.0,0.0,0.0
4SVAYC,723.8950147212936,0.25920361122895524,1605.13993751278,2.2310692447410605,118.47672747174252,305.4288809070021,329.4500548447641,130.71814858880978,0.8707041290856882,42.40828669752748,12.077810191551999,10.336071283492563,1.6139512984370061
4T4QGK,705.1324828346051,0.26998682018898035,2602.828525576946,2.634457380394288,109.62967134457338,430.3921299576326,470.9769910975788,130.85426987743887,0.904888779770669,44.761451170860965,11.791165905407674,10.584135241821283,1.6130223448539223
4TB95T,724.4021131888238,0.2607761663796934,1621.4373636766957,2.2253442150405265,117.74600930907957,306.2564276775808,331.1074803292212,130.65563042570122,0.8642190132753246,42.72659762261492,12.034682491547946,10.334089856891458,1.6102188930692203
4TE5P7,792.4729943035845,0.2703048257433275,2611.1992629533725,3.222192388480166,115.21827199402316,514.6025918985398,531.0202115587924,145.01961199256434,0.9977004225035604,44.16882925769301,11.292345350978525,11.169165772837616,1.6290379299306506
4TFJ4H,438.1567895669391,0.03820866448724136,437.0331958312764,0.47324199902326397,89.87904430563214,46.92609297845338,105.56355856216311,44.55068920539891,0.5089679280322168,28.036953263555617,4.839357230797496,5.461780903227037,1.247147607135578
4TFVIS,704.0749783808924,0.2707798628357663,2600.1752273353804,2.6378290751123328,107.13578810865984,427.03246001010444,475.9452539417817,134.3140853762648,0.8925514938153694,44.81179123698229,11.847916628526622,10.535468817288342,1.6091515361233908
4TWRGE,812.5720907822136,0.0,1184.1327403195262,3.1497264210841314,100.8973706359152,243.23014066879875,422.9146682461156,123.9009481226207,0.8226587972590685,0.0,0.0,0.0,0.0
4U2TRT,673.530809685535,0.0,2792.4283716626123,2.769620139009619,71.6064845309198,540.1790448626465,661.8465494434328,164.7909731108145,0.6591839049447714,0.0,0.0,0.0,0.0
4UHWP2,703.124758306105,0.2697376436355838,2551.572231954245,2.639914458310454,112.13685229832234,432.8547318187832,468.62137139945924,130.55269304916263,0.9095036899297935,44.729801719401046,11.851228100462082,10.482749115587803,1.6188106188349718
4UHZ2I,943.2160259372666,0.0,1477.926035946936,2.5880675293901385,128.34605691881396,489.58629511003346,400.04309554723466,166.53687462237664,0.8570821354170093,0.0,0.0,0.0,0.0
4UR1US,716.5929906364142,0.2639034264144556,1993.4742864363993,2.462154522242374,114.77902681433113,356.2909040920914,387.7013907762998,134.56971508521167,0.8933857461426752,44.530980608432614,11.838458552579626,10.612159045816163,1.6181525277802367
4V2JC2,692.873369075716,0.0,797.200965395113,1.3988027547518274,128.93741532562134,91.63494020192182,155.58121701161076,142.84023865214823,0.8549546202186923,0.0,0.0,0.0,0.0
4V5RX5,710.6563238847806,0.0,1146.5867718918328,2.3757042681184894,126.36648964387777,169.85165623234505,314.7440644686265,135.51956424487778,0.7759089234792165,0.0,0.0,0.0,0.0
4V894W,540.686461545279,0.0,666.0004923487473,1.3882119798347694,135.9389301876611,84.18464143126783,182.83345283217477,39.60826351809189,0.7624481481662856,0.0,0.0,0.0,0.0
4VYG2X,707.8998174724792,0.2703090089140403,2558.1755544037132,2.6566296500617894,108.36387248240018,424.8270524471076,473.54526275815476,133.85357190192244,0.8995634877231884,44.684277794429846,11.839921232260954,10.613589266492664,1.6131909740819406
4W6WPK,750.1085035857034,0.0,759.8290417300854,1.5398924191530994,154.21774954549355,112.61577097366214,195.29247818531903,100.68238796395804,0.8213157953135194,0.0,0.0,0.0,0.0
4W6YYB,783.8368522531977,0.27071188613992553,2581.440755302657,3.1539116607932414,117.154185505663,495.68024981610637,512.493079104028,139.4605900199434,1.0315321223333225,43.78565921382618,11.313005185491043,11.165468278680402,1.6387860632867404
4W9S1E,739.1126458528881,0.12764102814769346,898.8200472383147,1.2403905243464455,167.6491692000382,167.37560573641923,283.69117611466345,72.7391251554566,0.8269756367163301,36.45108180324603,9.10530054939778,9.336529277695796,1.5854669334012945
4WASR6,671.6484863970486,0.0,767.0383483942327,1.6290383069241214,83.88987500874605,70.3103806386308,159.53876499278036,167.21015430832134,0.7868033346909972,0.0,0.0,0.0,0.0
4WN41B,829.5201900030204,0.0,583.659210973885,1.4159660918560735,101.7145773081166,145.19796429584432,133.07281248890288,71.75215823214994,0.7771698769777544,0.0,0.0,0.0,0.0
4WWMJ2,755.6837390202973,0.0,1518.4383039642244,2.7774515309340435,116.65323510651031,201.06620914106338,384.83695547778404,120.39695292890912,0.8572019963927943,0.0,0.0,0.0,0.0
4X0OSD,798.8529404252723,0.0,759.6147440416537,1.480676650855188,102.94914271984608,206.39131030487133,251.50814067256582,76.8979332893368,0.7112631481863523,0.0,0.0,0.0,0.0
4XEN99,982.6540603282274,0.0,570.9528670343165,2.4355364806199598,141.25646019441007,103.50027473048289,182.53410642652395,112.83486597184918,1.3395679506889246,0.0,0.0,0.0,0.0
4XGYYH,938.8024011633661,0.0,953.6782261438686,2.341034396789953,88.05995662391375,424.9684327003987,321.0950206334892,120.69122080477736,0.8030557667125351,0.0,0.0,0.0,0.0
4XPG1L,708.7962478265027,0.0,1634.2909496756347,2.3926388595401202,121.65662992357731,186.0236950173359,402.74381802617705,118.8478482161298,0.7629452803863184,0.0,0.0,0.0,0.0
4XQW35,699.2778971868166,0.0,1564.2254724950972,1.9573252700598494,119.37778856218655,225.66150231605272,349.4921279325325,118.71271325994952,0.8002152594734936,0.0,0.0,0.0,0.0
4Y2R0S,825.5085525637925,0.0,774.061813828332,1.7530835883640041,100.28256638078348,219.36612511196915,219.49848013843567,73.76727743475597,0.717092644927043,0.0,0.0,0.0,0.0
4YFQ6R,782.3288430015476,0.0,2381.708402460132,3.100573594849844,128.94862300304385,464.24987159075084,476.47008347994796,143.51789185026652,1.0602194063830956,0.0,0.0,0.0,0.0
4YGVDD,723.2430532826775,0.26200078459282794,1624.0836010273165,2.2297509886451867,116.54630784118855,305.74986355550993,332.81262969349183,131.1468191745444,0.8615558227064717,42.797221203410736,11.978862556263584,10.379358354370032,1.606356686327943
4ZBBS5,724.7969840941142,0.2607761663796934,1636.338360728387,2.2366292745456327,117.39565452304656,307.4383742239348,331.0859393552382,130.47381454451676,0.8659756700345006,42.75917927940357,12.034682491547946,10.332874927036725,1.610864064929977
4ZBV9O,713.3627231330851,0.26996290158023223,2534.1422624081893,2.6577241032407115,109.87837936120148,423.59171238783097,470.6577338950983,132.0166903933061,0.9036313184121134,44.87169514083259,11.81810113093693,10.683562754184436,1.6128115397703586
4ZMO0E,785.3685131936235,0.0,966.3166555069507,2.491447159078909,101.99847192574921,335.08434241522485,295.9799186629182,147.32250283425918,0.863511545473477,0.0,0.0,0.0,0.0
4ZVIRO,653.6424086310728,0.0,856.2480601094832,1.6000731140454652,97.82856289117896,152.70536647985188,212.17338083154075,87.28888080316489,0.6983638444692162,0.0,0.0,0.0,0.0
4ZX6ZE,771.5103968986574,0.27032894374840405,2591.570195069614,3.083873825410756,117.39737705159213,504.9284512046014,512.0561933973146,135.3082980265815,1.0216841103788048,43.86917778522487,11.416631823788505,11.058487149852061,1.6409185457377042
4ZY14M,889.694713021019,0.0,709.1052751333491,2.089293458340416,90.85810785822986,262.97085609079534,183.2100742202121,140.27219547210137,0.829903904021277,0.0,0.0,0.0,0.0
4ZZT7P,773.897640922222,0.2703639139227496,2556.4006237463323,3.0771089784261583,118.17099351337812,496.96706757576777,510.89721990075856,136.3075572219379,1.0311842106422662,43.79514524190694,11.384506200705788,11.098316080096115,1.642581354661795
50HV5Z,614.9354500136715,0.0,1094.8913932510118,1.7526669365279546,115.0336435851445,195.72224727427277,278.25134797081176,107.4302965781449,0.7319393098712068,0.0,0.0,0.0,0.0
50JU3I,577.0518584240281,0.0,1180.8145718296996,1.9063095626114501,114.25315369058666,190.03915278291998,286.2894000958207,108.18839088052636,0.7083321410260432,0.0,0.0,0.0,0.0
50NQYI,621.9447320896597,0.0,791.1200126785563,1.3197856817149898,125.02283785841428,129.11611845790645,159.7940441792792,120.3388020251494,0.7336445085120368,0.0,0.0,0.0,0.0
516IQB,564.2262114148772,0.0,1729.5424618257996,0.9341818939298123,126.54416733492114,116.37345982584168,198.62672173295746,87.71971195717116,0.7767798532649074,0.0,0.0,0.0,0.0
51FE7Z,639.7327228870543,0.0,785.9599257260652,1.9090454667766188,93.37516278328224,234.58370050704542,231.1235918285866,126.80879031162654,0.7424457411868961,0.0,0.0,0.0,0.0
51YVI0,722.0934234426377,0.0,1138.7476986091813,2.516517952738307,95.48813174541574,210.967359684584,313.751308241771,156.7235053067844,0.8135597592277694,0.0,0.0,0.0,0.0
5284DE,640.1466337490467,0.0,1367.0431827117238,1.6900059865745534,138.07511275145066,141.02415176914838,300.2106434626957,138.8696155118829,0.8734778468060765,0.0,0.0,0.0,0.0
52F60V,800.1685265139334,0.0,542.350271743483,1.5259142677358604,111.12756341452307,95.24865776712524,140.1307326211351,89.24726027646729,0.7784175022407772,0.0,0.0,0.0,0.0
52FLPM,674.8949789496187,0.0,1993.6730403166025,2.2729819804850084,83.49033502533914,393.8653757248466,409.15588737443045,142.59141371703294,0.7294420015138596,0.0,0.0,0.0,0.0
52IRBH,619.7277141362257,0.0,844.4903485765954,1.4375306961977639,120.84156262716746,147.2337113496458,170.98683533903656,130.31146653404988,0.7492139285352137,0.0,0.0,0.0,0.0
52M63O,781.8456235054068,0.26966426647793246,2637.50870153479,3.1476252602172186,116.1789654488042,512.1885518551414,513.0806775859895,140.43308606471564,1.0188100345093718,43.96016158622823,11.408702621363137,11.165059588974978,1.6334353191183906
53PQWY,606.7133945744981,0.0,1096.5024026849785,1.1174819067948576,105.98405605056945,154.5017995524922,199.95920501490932,97.08634225236204,0.7921405272394919,0.0,0.0,0.0,0.0
53R9YQ,875.867048871845,0.0,708.3599520676727,2.12386886459322,93.37466407166771,285.1968095040806,191.4842548979442,147.0190631531093,0.8249541114193559,0.0,0.0,0.0,0.0
53RG8X,1198.8402377947066,0.0,308.38985986952525,1.1287217382192638,110.5958127409833,38.549465855072285,64.43978350299533,33.69833521588472,0.6870091580944527,0.0,0.0,0.0,0.0
53T3KL,766.6613322818963,0.26909744514808615,2418.353325723278,3.189267755293629,116.19134106998376,470.946709392693,486.0735148271383,146.34471053651248,1.0024570656995557,44.20520345471389,11.340670594988127,11.13818747789776,1.6324894266954129
53UVXN,688.9880659739592,0.0,1420.8333815320302,2.4952451773780107,139.95579326971804,297.114954730235,413.68545982158884,135.76970657909723,0.7708306120193776,0.0,0.0,0.0,0.0
548E7H,693.880654954621,0.0,918.4553692775876,2.4623757019774293,90.85279305967283,288.78146013938607,289.0167639128843,156.87024311681162,0.7706018579043112,0.0,0.0,0.0,0.0
54JANN,1144.5954091985673,0.0,989.8481710431821,2.595405807396931,109.85219974249299,235.17951988379147,289.52464780491334,114.3939878627642,0.8215317819659759,0.0,0.0,0.0,0.0
54NFNF,787.9813879440079,0.2698244306528466,2610.155840363785,3.191015049387403,116.02984798391766,505.0238686374475,521.617262026851,142.41943361686063,1.0175099798316154,43.92490400341978,11.334673512265338,11.177399488610313,1.6340808880325726
54VUT6,846.2967964888877,0.0,1414.5985047174172,3.203484219859441,106.04621995221628,194.77712237932826,381.8515959503251,153.33792790815727,0.7597701506303194,0.0,0.0,0.0,0.0
555AF0,756.3389680855083,0.0,1416.3733221902621,2.3654130129277564,155.41698092615638,292.3919839174429,433.4419407927632,114.34448824324019,0.7923015552645652,0.0,0.0,0.0,0.0
559CVA,1102.7223917104686,0.0,331.26125450850634,1.4035759521586224,124.33053679533684,61.04460737099228,86.38672653554391,29.495937218419165,0.8054038209130082,0.0,0.0,0.0,0.0
559UBD,721.4099310571955,0.26087415882907067,1677.8319166887247,2.308342531935794,118.14865728644423,320.5545800145144,341.5790619690708,130.5016114961216,0.8813478759763016,43.15152406103039,12.019469153178328,10.364302312466613,1.6133551952646512
55C3F6,574.2737344954598,0.0,966.36748623764,1.6179805427014116,102.43827625421287,111.77600383536452,170.34550182518893,111.10195801831875,0.6481131393656716,0.0,0.0,0.0,0.0
55KRAJ,671.3302388956531,0.0,966.1673379122224,1.4780093440395814,140.1509240130457,97.50661632773385,204.34855095345415,114.39681547151415,0.883494289097025,0.0,0.0,0.0,0.0
55RF1C,693.2316616525919,0.2655801625378624,1884.1385129587402,2.486786833515567,118.89209490362138,352.4418367472724,412.55095416336457,130.6498975412217,0.8892532404232966,44.13500905212392,11.993977945371142,10.419061184968127,1.6228529088062897
55X8NW,642.0384970855501,0.0,1765.9484595552767,2.1648952989301793,80.58212859021057,425.7126105286571,387.5268964952185,139.75161760722432,0.7234379149983261,0.0,0.0,0.0,0.0
55ZYM9,928.0747796212352,0.0,1014.70603971908,2.8519176833059934,90.80194724620242,360.23385733085905,302.07361849806887,187.92769156704145,0.8573881178966787,0.0,0.0,0.0,0.0
56A8WU,806.1993072097558,0.0,1234.0373269475997,3.0459679324572875,97.95835528851077,323.55673961335964,367.7579929226584,190.1752970826962,0.9198399499628692,0.0,0.0,0.0,0.0
56BOJX,944.5580047996809,0.0,1018.6973303644593,2.066937466367609,121.83492199756869,244.4840123051654,278.7983862509652,97.14958003262753,0.8493604823406781,0.0,0.0,0.0,0.0
56CX7I,866.3422820374201,0.0,539.5220614879029,1.6643332968550952,92.81112652723218,94.54674554968886,139.32462447570288,107.2764252319288,0.8007667320936115,0.0,0.0,0.0,0.0
56G6XL,737.2656884171917,0.0,664.3844369754668,1.2615136832809968,131.9991581362736,142.2035103505681,178.65683435028745,99.83555540603801,0.7666117772323143,0.0,0.0,0.0,0.0
56S0VJ,725.1121206471881,0.0,1170.4330525159742,2.0233992399559293,114.78122601645745,171.80069633371355,294.1817680667228,130.0753277790199,0.7847234647233757,0.0,0.0,0.0,0.0
56VL1L,607.8535461653322,0.0,959.8588925068199,1.2140976896139297,118.3799844801135,118.21676987414781,173.7982693844929,102.55216649325317,0.7949143905260482,0.0,0.0,0.0,0.0
5757M9,678.5990820287691,0.0,4740.5305074637345,4.077621702466929,77.56049648244307,554.2708942852213,1018.3471538900515,151.29809996598115,0.951465740026615,0.0,0.0,0.0,0.0
577VR3,722.8532696823191,0.26154263219645985,1672.8614899724112,2.272974986558761,117.61037679639723,315.9672892746445,334.54092740972635,130.41673813649373,0.8709370516060472,42.941578571879944,12.1172041458759,10.373195223592036,1.6134227552696465
57G2M3,554.5237821781245,0.06196352591871786,524.471089380106,1.233683453964405,146.38482038981925,111.25200484550246,204.65673597370994,95.89798730216465,0.6208907658724964,54.07995515624603,3.0061693579967668,7.4115375627115885,1.5785082293359023
57UTAZ,726.2354192502733,0.0,1171.7160153282148,2.319783504828362,116.49152953262531,231.7961325983738,306.7783074586105,116.04127982097326,0.824070854511818,0.0,0.0,0.0,0.0
58T6S9,692.5105096698934,0.0,1337.5934725319182,1.5683614118857514,157.64844218608408,94.29487799838422,165.36290156457497,143.53686782882033,0.8265544860188131,0.0,0.0,0.0,0.0
5952I9,712.8905755336382,0.0,840.6273718560581,1.2424203068936457,103.91090644613172,158.12762441671623,206.60817597863613,58.54558016285355,0.7139113729489682,0.0,0.0,0.0,0.0
598XU2,761.5863098529295,0.0,988.7415287324368,2.122412171644907,109.40369764709033,98.8387998597479,202.9800315744105,182.75673834242522,1.0069456299644395,0.0,0.0,0.0,0.0
59CW1S,756.4300115604049,0.0,882.5918564110685,1.5238119805095962,104.22274411509662,195.8869860580534,235.13467107301545,75.85665009799926,0.7241212648111177,0.0,0.0,0.0,0.0
59DWD0,818.3601415635761,0.0,1367.789233320193,2.5735251156656234,159.13810722497254,129.48403514832648,346.67063788708305,161.6649643361709,1.1559592722873853,0.0,0.0,0.0,0.0
59FH2Q,562.6871597940668,0.0,710.3585237773817,1.1059487205726397,113.3313843002392,131.2670105828135,150.09047852426434,108.07351058585374,0.721989443643867,0.0,0.0,0.0,0.0
59IY6H,803.5396697209341,0.0,547.8064539387244,1.351658872190864,114.56168394588144,146.29715621146016,143.38811992694642,82.913379857358,0.7610076927252507,0.0,0.0,0.0,0.0
59URLN,605.948940816222,0.0,928.6464587744697,1.375759417998919,107.36757719785957,159.7816632894019,223.8014514120998,81.54535167964363,0.6830567109307261,0.0,0.0,0.0,0.0
59VP5I,486.51973366300126,0.0,10431.098864260732,3.8323045561483093,59.693265172103374,548.8622469416697,849.6428267524121,130.8579275904328,1.3002842125957157,0.0,0.0,0.0,0.0
5AA8YH,672.6724778996249,0.0,824.413910479922,1.251222494718416,103.77403543529518,155.98213024764155,168.93896946795377,106.05134179996587,0.7881571608037139,0.0,0.0,0.0,0.0
5AAPMS,723.2675760374901,0.0,614.424286235127,1.3940499227518663,143.0836477572074,123.49362618101087,180.33528440520288,117.09393363159843,0.8358700297544563,0.0,0.0,0.0,0.0
5AID2X,710.8086324844896,0.0,989.5227938212174,2.3064634420979044,132.39451335736433,170.251115196206,267.5929870129645,137.27460031069833,0.7631187099437213,0.0,0.0,0.0,0.0
5AJYLZ,713.6941710881039,0.2700729444122158,2509.855036100778,2.6670358697322523,113.72736195813611,427.36217408971385,462.7975548369783,129.95070343956937,0.9228584901327096,44.69512322024586,11.807543570708889,10.6758039891064,1.6212210243212348
5ALVYP,669.4285934060908,0.0,739.6807430876288,1.3022289415829753,96.81076948163516,133.09872471343638,167.62447888857892,115.17210265364386,0.7606745746643888,0.0,0.0,0.0,0.0
5AZRWC,916.5782242222722,0.0,760.2248857284402,2.288161420192964,85.73923773346311,338.64742436767017,280.8586260635233,119.89315529406254,0.7868855874747833,0.0,0.0,0.0,0.0
5B1A1A,1028.2964878298576,0.0,1026.4411395908674,2.53784848466653,106.66936871494154,297.20046827789986,306.8306857053945,137.01885935312816,0.8303362159032034,0.0,0.0,0.0,0.0
5B53OW,1061.5816680804762,0.0,889.719003574209,2.8659020832244306,114.07085677975766,226.9170916955469,264.52172461243754,140.67369524062443,0.8634984804026399,0.0,0.0,0.0,0.0
5B8WW5,1179.9729990260137,0.0,1440.399074743572,2.264149357363588,95.73602006497623,233.31665584899292,287.4431021894383,83.91652849090839,1.1422603706409338,0.0,0.0,0.0,0.0
5BAD51,662.6524160580643,0.0,1018.9602705320949,1.9756130723365224,114.51868960718598,108.17284280742645,202.60345936756002,170.49380205742042,0.7675830590833805,0.0,0.0,0.0,0.0
5BB1JO,641.145008735846,0.0,1033.458790851678,2.5767470066007134,110.31534111418105,211.91190738444382,302.26817818783235,139.60377288376046,0.7944871417231045,0.0,0.0,0.0,0.0
5BNEZQ,706.8800469695833,0.26964857437208334,2557.6837155981743,2.6530942298839046,111.65181806118721,433.8506330218454,469.81589806391537,130.54680839793858,0.9097646505835132,44.70469854811103,11.847780634113018,10.56802644086107,1.6163254754385583
